"site_code","year","tag","date","field_team","unhealthy","cow","n_small_trees","n_medium_trees","n_small_dead","n_medium_dead","n_dead_down","n_standing_dead","site_notes","n_aspen_trees_surveyed","n_tree_species","plot_radius_m","plot_area_m2","n_adult_dead","n_adult_damaged","n_standing","n_fallen","n_standing_dead_full_survey","n_alive","dbh_center_live","dbh_mean_live","basal_area_live_m2","basal_area_density_live","plot_area_m2_derived","n_standing_in_previous_survey","n_still_standing_in_current_year","n","FRACTION_STANDING_AFTER_NUM_YEARS","pfailure","expected_fallen_dead","n_adult_dead_w_background_mortality_estimate","n_adult_dead_or_damaged","n_adult_dead_per_m2","n_adult_damaged_per_m2","n_adult_dead_or_damaged_per_m2","n_standing_dead_per_m2","n_adult_dead_w_background_mortality_estimate_per_m2","frac_adult_dead","frac_adult_damaged","frac_adult_dead_or_damaged","frac_standing_dead","frac_adult_dead_w_background_mortality_estimate","frac_adult_dead_per_m2","frac_adult_damaged_per_m2","frac_adult_dead_or_damaged_per_m2","frac_standing_dead_per_m2","frac_adult_dead_w_background_mortality_estimate_per_m2"
"MKBID",2018,385,2018-07-20,NA,1,1,0,0,NA,NA,NA,4,NA,11,1,7.3,167.4154725098,4,1,11,0,4,7,13.5,11.2428571428571,0.0780002478014908,0.000465908237943329,167.4154725098,NA,NA,NA,NA,NA,NA,4,5,0.0238926542453587,0.00597316356133966,0.0298658178066983,0.0238926542453587,0.0238926542453587,0.363636363636364,0.0909090909090909,0.454545454545455,4,0.363636363636364,0.00217205947685079,0.000543014869212697,0.00271507434606348,0.0238926542453587,0.00217205947685079
"MKBID",2020,385,2020-07-10,"Gavin, Courtenay, Aiden",1,1,0,0,NA,NA,11,3,NA,13,1,7.3,167.4154725098,4,5,12,1,3,9,14.1,10.8333333333333,0.0954784985297376,0.000570308688309251,167.4154725098,11,10,2,0.909090909090909,0.0465361826677765,0.313477534090597,4,9,0.0238926542453587,0.0298658178066983,0.053758472052057,0.017919490684019,0.0238926542453587,0.307692307692308,0.384615384615385,0.692307692307692,3,0.307692307692308,0.0018378964804122,0.00229737060051526,0.00413526708092746,0.017919490684019,0.0018378964804122
"MKBID",2023,521,2023-08-20,"BB, CR",1,1,0,0,0,0,4,1,"many paper wasp nests on approach from downslope",15,1,7.3,167.4154725098,6,4,11,4,2,9,14.3,11.7444444444444,0.109043895607938,0.000651337023831863,167.4154725098,12,9,3,0.75,0.0914351865711869,0.509291090147209,6,10,0.035838981368038,0.0238926542453587,0.0597316356133966,0.00597316356133966,0.035838981368038,0.4,0.266666666666667,0.666666666666667,1,0.4,0.00238926542453587,0.00159284361635724,0.00398210904089311,0.00597316356133966,0.00238926542453587
"MKTPA",2018,336,2018-07-17,NA,NA,NA,8,3,NA,NA,NA,0,NA,11,1,3.7,43.0084034276443,0,0,11,0,0,11,14.1,11.1636363636364,0.126434967140048,0.00293977355734112,43.0084034276443,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MKTPA",2020,336,2020-07-29,"Gavin + Courtenay + Aidan",0,0,6,1,4,1,4,1,"all saplings within 3m = unhealthy. Maybe due to talus soils",13,1,3.8,45.3645979178366,1,2,13,0,1,12,14.6,11.6833333333333,0.146351093767481,0.003226108033241,45.3645979178366,11,11,2,1,0,0.313477534090597,1,3,0.0220436209268553,0.0440872418537106,0.0661308627805659,0.0220436209268553,0.0220436209268553,0.0769230769230769,0.153846153846154,0.230769230769231,1,0.0769230769230769,0.00169566314821964,0.00339132629643928,0.00508698944465892,0.0220436209268553,0.00169566314821964
"MKTPA",2023,336,2023-07-18,"EC, MB",0,0,11,0,5,1,5,2,NA,1,1,NA,NA,2,NA,1,0,0,1,15.3,NA,0.0183853856069709,NA,43.0084034276443,13,13,3,NA,NA,0.551732014326143,2.55173201432614,NA,0.0465025399830227,NA,NA,0.0465025399830227,0.0593310100110803,0.181818181818182,NA,NA,0.181818181818182,0.231975637666013,0.00422750363482025,NA,NA,0.00422750363482025,0.00539372818282548
"MNAQJ",2018,322,2018-07-16,NA,NA,0,40,2,NA,NA,NA,1,"very steep long approach",11,1,2.4,18.0955736846772,1,1,11,0,1,10,12.3,11.62,0.112747047948357,0.00623064236111111,18.0955736846772,NA,NA,NA,NA,NA,NA,1,2,0.0552621330180192,0.0552621330180192,0.110524266036038,0.0552621330180192,0.0552621330180192,0.0909090909090909,0.0909090909090909,0.181818181818182,1,0.0909090909090909,0.00502383027436538,0.00502383027436538,0.0100476605487308,0.0552621330180192,0.00502383027436538
"MNAQJ",2020,322,2020-07-17,"Gavin, Courtenay, Aiden",0,1,6,3,1,0,6,1,"VERY STEEP APPROACH",13,1,2.8,24.630086404144,1,1,13,0,1,12,12.6,11.8916666666667,0.142662078594003,0.0057921875,24.630086404144,11,11,2,1,0,0.313477534090597,1,2,0.0406007507887488,0.0406007507887488,0.0812015015774976,0.0406007507887488,0.0406007507887488,0.0769230769230769,0.0769230769230769,0.153846153846154,1,0.0769230769230769,0.0031231346760576,0.0031231346760576,0.0062462693521152,0.0406007507887488,0.0031231346760576
"MPSY",2018,137,2018-07-01,NA,NA,NA,1,0,NA,NA,NA,4,NA,11,1,5.5,95.0331777710912,5,0,11,0,4,7,33,25.0666666666667,0.321542008094915,0.00338347107438017,95.0331777710912,NA,NA,NA,NA,NA,NA,5,5,0.0526132043278993,0,0.0526132043278993,0.0420905634623194,0.0526132043278993,0.454545454545455,0,0.454545454545455,4,0.454545454545455,0.00478301857526357,0,0.00478301857526357,0.0420905634623194,0.00478301857526357
"MPSY",2023,552,2023-07-14,"MB HL",0,0,13,1,0,0,3,7,"a bunch of dead trees but no evidence of fungal infection",1,1,NA,NA,7,NA,1,0,0,1,33.4,NA,0.0876158775159657,NA,95.0331777710912,11,11,5,NA,NA,0.767023423802733,7.76702342380273,NA,0.073658486059059,NA,NA,0.073658486059059,0.0817295980832226,0.636363636363636,NA,NA,0.636363636363636,0.706093038527521,0.006696226005369,NA,NA,0.006696226005369,0.00742996346211115
"MRDK",2018,205,2018-07-03,NA,NA,NA,9,4,NA,NA,NA,0,NA,11,1,7.6,181.458391671346,0,0,11,0,0,11,15.5,15.2636363636364,0.258831891738446,0.00142639802631579,181.458391671346,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MRDK",2023,205,2023-07-17,"MB, VM",0,0,5,7,1,0,2,1,NA,1,1,NA,NA,1,NA,1,0,0,1,17.3,NA,0.0235061816323222,NA,181.458391671346,11,11,5,NA,NA,0.767023423802733,1.76702342380273,NA,0.00551090523171383,NA,NA,0.00551090523171383,0.00973789863079536,0.0909090909090909,NA,NA,0.0909090909090909,0.160638493072976,0.000500991384701257,NA,NA,0.000500991384701257,0.000885263511890487
"MRIND",2018,465,2018-07-26,NA,0,0,8,4,NA,NA,NA,2,NA,11,1,3.7,43.0084034276443,2,1,11,0,2,9,16.8,19.7444444444444,0.299612905974695,0.00696638056975895,43.0084034276443,NA,NA,NA,NA,NA,NA,2,3,0.0465025399830227,0.0232512699915114,0.0697538099745341,0.0465025399830227,0.0465025399830227,0.181818181818182,0.0909090909090909,0.272727272727273,2,0.181818181818182,0.00422750363482025,0.00211375181741012,0.00634125545223037,0.0465025399830227,0.00422750363482025
"MRIND",2020,465,2020-07-30,"Gavin + Courtenay",0,0,6,6,0,0,7,0,"Dark grey fungus present on all larger trees. Took a photo (#114306475) of what might be cytospora",12,1,4.1,52.8101725068444,2,1,12,0,0,12,17.1,18.53,0.309655006891895,0.00586354848304581,52.8101725068444,11,11,2,1,0,0.313477534090597,2,3,0.0378714915150257,0.0189357457575128,0.0568072372725385,0,0.0378714915150257,0.166666666666667,0.0833333333333333,0.25,0,0.166666666666667,0.00315595762625214,0.00157797881312607,0.00473393643937821,0,0.00315595762625214
"MRIND",2023,465,2023-07-24,"HL, BW",0,0,1,6,0,0,4,2,"wildlife trail to 466",1,1,NA,NA,2,NA,1,0,0,1,17.5,NA,0.0240528187540469,NA,43.0084034276443,12,12,3,NA,NA,0.509291090147209,2.50929109014721,NA,0.0465025399830227,NA,NA,0.0465025399830227,0.0583442046243066,0.181818181818182,NA,NA,0.181818181818182,0.228117371831564,0.00422750363482025,NA,NA,0.00422750363482025,0.0053040186022097
"MTAFH",2018,471,2018-07-26,NA,0,0,3,2,NA,NA,NA,0,NA,11,1,3,28.2743338823081,0,2,11,0,0,11,36,15.6727272727273,0.315607539572284,0.0111623333333333,28.2743338823081,NA,NA,NA,NA,NA,NA,0,2,0,0.0707355302630646,0.0707355302630646,0,0,0,0.181818181818182,0.181818181818182,0,0,0,0.00643050275118769,0.00643050275118769,0,0
"MTAFH",2020,471,2020-07-22,"Aidan, Courtenay",0,0,6,3,0,2,3,0,"Renailed in nail, was too short. Multiple bear dumps around focal tree.",13,1,3.2,32.1699087727595,0,2,13,0,0,13,34.2,14.5384615384615,0.321359795721007,0.009989453125,32.1699087727595,11,11,2,1,0,0.313477534090597,0,2,0,0.0621698996452716,0.0621698996452716,0,0,0,0.153846153846154,0.153846153846154,0,0,0,0.0047822999727132,0.0047822999727132,0,0
"MTAFH",2023,471,2023-07-11,"EC MB",0,1,10,1,1,1,2,0,"no fresh bear sign",14,1,3.2,32.1699087727595,0,3,14,0,0,14,35.7,14.5857142857143,0.349263421670192,0.0108568359375,32.1699087727595,13,13,3,1,0,0.551732014326143,0,3,0,0.0932548494679074,0.0932548494679074,0,0,0,0.214285714285714,0.214285714285714,0,0,0,0.0066610606762791,0.0066610606762791,0,0
"MTSH",2018,183,2018-07-03,NA,NA,NA,2,5,NA,NA,NA,0,NA,11,1,4.1,52.8101725068444,0,1,11,0,0,11,31.2,19.8545454545455,0.442598568612018,0.00838093396787627,52.8101725068444,NA,NA,NA,NA,NA,NA,0,1,0,0.0189357457575128,0.0189357457575128,0,0,0,0.0909090909090909,0.0909090909090909,0,0,0,0.00172143143250117,0.00172143143250117,0,0
"MTSH",2023,557,2023-07-17,"MB, VM",0,0,0,3,0,0,6,0,NA,1,1,NA,NA,0,NA,1,0,0,1,30.5,NA,0.0730616641500476,NA,52.8101725068444,11,11,5,NA,NA,0.767023423802733,0.767023423802733,NA,0,NA,NA,0,0.0145241605431856,0,NA,NA,0,0.0697294021638848,0,NA,NA,0,0.00132037823119869
"MVARN",2018,287,2018-07-12,NA,NA,NA,0,3,NA,NA,NA,0,NA,10,1,7,153.9380400259,0,0,10,0,0,10,28.1,21.02,0.43724058234132,0.00284036734693878,153.9380400259,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MVARN",2020,287,2020-07-05,"Gavin, Nicole, Courtenay, Roxy, Gabriel",0,0,0,3,NA,NA,6,0,NA,10,1,7.1,158.367685667461,0,0,10,0,0,10,28.1,21.12,0.440690051074962,0.00278270184487205,158.367685667461,10,10,2,1,0,0.284979576445997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MVARN",2023,287,2023-07-02,"EC, VM, HL",0,0,3,1,0,0,4,0,"giant bull moose!! laying right on site when we walked by in the morning",1,1,NA,NA,0,NA,1,0,0,1,29.5,NA,0.0683492751696629,NA,153.9380400259,10,10,3,NA,NA,0.424409241789341,0.424409241789341,NA,0,NA,NA,0,0.00275701341733294,0,NA,NA,0,0.0385826583444855,0,NA,NA,0,0.000250637583393904
"MWDV",2018,208,2018-07-03,NA,NA,NA,2,0,NA,NA,NA,0,NA,11,1,6.9,149.57122623741,0,0,11,0,0,11,46.3,15.4272727272727,0.307985250396512,0.00205912098298677,149.57122623741,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MWDV",2023,208,2023-07-17,"MB, VM",0,0,2,0,0,0,1,0,NA,1,1,NA,NA,0,NA,1,0,0,1,47.9,NA,0.180202540008074,NA,149.57122623741,11,11,5,NA,NA,0.767023423802733,0.767023423802733,NA,0,NA,NA,0,0.00512814826151962,0,NA,NA,0,0.0697294021638848,0,NA,NA,0,0.000466195296501784
"NCIF",2018,267,2018-07-10,NA,NA,NA,0,0,NA,NA,NA,2,NA,11,1,4.8,72.3822947387088,2,1,11,0,2,9,29.6,24.9777777777778,0.468708345156002,0.00647545572916667,72.3822947387088,NA,NA,NA,NA,NA,NA,2,3,0.0276310665090096,0.0138155332545048,0.0414465997635144,0.0276310665090096,0.0276310665090096,0.181818181818182,0.0909090909090909,0.272727272727273,2,0.181818181818182,0.00251191513718269,0.00125595756859135,0.00376787270577404,0.0276310665090096,0.00251191513718269
"NCIF",2023,267,2023-07-06,"VM, MB",0,0,3,0,2,0,15,3,"borderline unhealthy",1,1,NA,NA,3,NA,1,0,0,1,30.2,NA,0.0716314540945009,NA,72.3822947387088,11,11,5,NA,NA,0.767023423802733,3.76702342380273,NA,0.0414465997635144,NA,NA,0.0414465997635144,0.0520434373820452,0.272727272727273,NA,NA,0.272727272727273,0.342456674891157,0.00376787270577404,NA,NA,0.00376787270577404,0.00473122158018593
"NCKW",2018,166,2018-07-02,NA,NA,NA,2,3,NA,NA,NA,0,NA,11,1,8.4,221.670777637296,0,1,11,0,0,11,23.7,22.8909090909091,0.54099325052245,0.00244052579365079,221.670777637296,NA,NA,NA,NA,NA,NA,0,1,0,0.0045111945320832,0.0045111945320832,0,0,0,0.0909090909090909,0.0909090909090909,0,0,0,0.000410108593825746,0.000410108593825746,0,0
"NCKW",2023,166,2023-07-18,"HL, VM",0,0,4,5,0,0,1,1,NA,1,1,NA,NA,1,NA,1,0,0,1,25.2,NA,0.0498759249683915,NA,221.670777637296,11,11,5,NA,NA,0.767023423802733,1.76702342380273,NA,0.0045111945320832,NA,NA,0.0045111945320832,0.00797138640752183,0.0909090909090909,NA,NA,0.0909090909090909,0.160638493072976,0.000410108593825746,NA,NA,0.000410108593825746,0.000724671491592893
"NCUB",2018,116,2018-06-29,NA,NA,NA,11,4,NA,NA,NA,1,NA,11,1,5.1,81.7128249198705,1,0,11,0,1,10,19.4,16.56,0.312852362815086,0.00382868127643214,81.7128249198705,NA,NA,NA,NA,NA,NA,1,1,0.012237981014371,0,0.012237981014371,0.012237981014371,0.012237981014371,0.0909090909090909,0,0.0909090909090909,1,0.0909090909090909,0.00111254372857919,0,0.00111254372857919,0.012237981014371,0.00111254372857919
"NDFU",2018,9,2018-06-22,NA,NA,NA,1,0,NA,NA,NA,0,NA,11,1,7.33,168.794317525461,0,1,11,0,0,11,45.8,28.9909090909091,0.754765278830458,0.00447150881555364,168.794317525461,NA,NA,NA,NA,NA,NA,0,1,0,0.00592437005380327,0.00592437005380327,0,0,0,0.0909090909090909,0.0909090909090909,0,0,0,0.000538579095800297,0.000538579095800297,0,0
"NDFU",2023,528,2023-06-28,"EC CP",0,1,14,0,2,0,7,0,"lots of new down dead in area",1,1,NA,NA,0,NA,1,0,0,1,47.6,NA,0.17795237426994,NA,168.794317525461,11,11,5,NA,NA,0.767023423802733,0.767023423802733,NA,0,NA,NA,0,0.00454413060254257,0,NA,NA,0,0.0697294021638848,0,NA,NA,0,0.000413102782049324
"NGFS",2018,185,2018-07-03,NA,NA,NA,14,5,NA,NA,NA,2,NA,11,1,5.4,91.6088417786784,2,0,11,0,2,9,23.1,19.8666666666667,0.382520321501093,0.0041755829903978,91.6088417786784,NA,NA,NA,NA,NA,NA,2,2,0.0218319537848965,0,0.0218319537848965,0.0218319537848965,0.0218319537848965,0.181818181818182,0,0.181818181818182,2,0.181818181818182,0.00198472307135423,0,0.00198472307135423,0.0218319537848965,0.00198472307135423
"NGFS",2023,185,2023-07-18,"HL, VM",0,0,9,12,0,1,1,0,NA,1,1,NA,NA,0,NA,1,0,0,1,24.7,NA,0.0479163565507149,NA,91.6088417786784,11,11,5,NA,NA,0.767023423802733,0.767023423802733,NA,0,NA,NA,0,0.00837280997019716,0,NA,NA,0,0.0697294021638848,0,NA,NA,0,0.000761164542745197
"NGTWF",2018,325,2018-07-16,NA,1,0,23,4,NA,NA,NA,3,"Unhealthy stand",11,1,4.3,58.0880481648753,3,1,11,0,3,8,14.2,13.6125,0.123104093529079,0.00211926717144402,58.0880481648753,NA,NA,NA,NA,NA,NA,3,4,0.0516457359952067,0.0172152453317356,0.0688609813269423,0.0516457359952067,0.0516457359952067,0.272727272727273,0.0909090909090909,0.363636363636364,3,0.272727272727273,0.00469506690865516,0.00156502230288505,0.00626008921154021,0.0516457359952067,0.00469506690865516
"NGTWF",2020,325,2020-07-17,"Gavin, Courtenay, Aidan",1,0,16,1,22,0,9,2,"unhealthy stand",13,1,4.5,63.6172512351933,5,2,11,2,2,9,14.5,14.5375,0.141502830904828,0.00222428395061728,63.6172512351933,11,9,2,0.818181818181818,0.0954431533378902,0.313477534090597,5,7,0.0785950336256273,0.0314380134502509,0.110033047075878,0.0314380134502509,0.0785950336256273,0.384615384615385,0.153846153846154,0.538461538461538,2,0.384615384615385,0.00604577181735595,0.00241830872694238,0.00846408054429833,0.0314380134502509,0.00604577181735595
"NGTWF",2023,325,2023-07-17,"EC, HL",1,0,33,9,4,2,7,2,"canopy trees highly infected by lots of regen",14,1,4.7,69.3977817177985,6,2,11,3,2,9,16.6,15.35,0.156999522066823,0.00226231326392033,69.3977817177985,11,10,3,0.909090909090909,0.0312706872849103,0.466850165968275,6,8,0.0864580949344837,0.0288193649781612,0.115277459912645,0.0288193649781612,0.0864580949344837,0.428571428571429,0.142857142857143,0.571428571428571,2,0.428571428571429,0.00617557820960598,0.00205852606986866,0.00823410427947463,0.0288193649781612,0.00617557820960598
"NIBED",2018,379,2018-07-20,NA,1,0,0,0,NA,NA,NA,0,NA,11,1,4.5,63.6172512351933,1,2,11,0,0,11,28.8,18.5,0.346525523672588,0.00544703703703704,63.6172512351933,NA,NA,NA,NA,NA,NA,1,3,0.0157190067251255,0.0314380134502509,0.0471570201753764,0,0.0157190067251255,0.0909090909090909,0.181818181818182,0.272727272727273,0,0.0909090909090909,0.00142900061137504,0.00285800122275009,0.00428700183412513,0,0.00142900061137504
"NIBED",2020,379,2020-07-10,"Gavin, Courtenay, Aiden",1,1,0,0,NA,NA,1,0,NA,14,1,5.2,84.948665353068,2,2,13,1,0,13,29.1,16.55,0.345799815769609,0.00407069156804734,84.948665353068,11,10,2,0.909090909090909,0.0465361826677765,0.313477534090597,2,4,0.0235436306348958,0.0235436306348958,0.0470872612697915,0,0.0235436306348958,0.142857142857143,0.142857142857143,0.285714285714286,0,0.142857142857143,0.00168168790249255,0.00168168790249255,0.00336337580498511,0,0.00168168790249255
"NISHT",2018,284,2018-07-12,NA,1,0,3,18,NA,NA,NA,3,"Very damaged stand",11,1,3.9,47.7836242611007,3,0,11,0,3,8,7.8,10.6125,0.15079409117782,0.00315576923076923,47.7836242611007,NA,NA,NA,NA,NA,NA,3,3,0.0627830150263887,0,0.0627830150263887,0.0627830150263887,0.0627830150263887,0.272727272727273,0,0.272727272727273,3,0.272727272727273,0.00570754682058079,0,0.00570754682058079,0.0627830150263887,0.00570754682058079
"NISHT",2020,284,2020-07-27,"Ben + Courtenay",0,0,3,20,0,2,14,3,NA,14,1,3.9,47.7836242611007,3,1,14,0,3,11,8.7,9.66363636363636,0.163712320169381,0.00342611768573307,47.7836242611007,11,11,2,1,0,0.313477534090597,3,4,0.0627830150263887,0.0209276716754629,0.0837106867018516,0.0627830150263887,0.0627830150263887,0.214285714285714,0.0714285714285714,0.285714285714286,3,0.214285714285714,0.00448450107331348,0.00149483369110449,0.00597933476441797,0.0627830150263887,0.00448450107331348
"NISHT",2023,284,2023-06-26,"EC CP",0,0,2,7,0,3,13,2,"lots of stems, 5 - 10 cm dbh",1,1,NA,NA,2,NA,1,0,0,1,10.3,NA,0.00833228911548353,NA,47.7836242611007,14,14,3,NA,NA,0.594172938505077,2.59417293850508,NA,0.0418553433509258,NA,NA,0.0418553433509258,0.0542899995264051,0.181818181818182,NA,NA,0.181818181818182,0.235833903500462,0.00380503121372053,NA,NA,0.00380503121372053,0.00493545450240046
"NIZOD",2018,340,2018-07-17,NA,NA,NA,1,0,NA,NA,NA,0,NA,11,1,4,50.2654824574367,0,1,11,0,0,11,32.7,20.8090909090909,0.448849552594498,0.008929578125,50.2654824574367,NA,NA,NA,NA,NA,NA,0,1,0,0.0198943678864869,0.0198943678864869,0,0,0,0.0909090909090909,0.0909090909090909,0,0,0,0.00180857889877154,0.00180857889877154,0,0
"NIZOD",2020,340,2020-08-17,"Ben and Courtenay",0,0,1,0,0,0,1,0,NA,11,1,4,50.2654824574367,0,1,10,0,0,10,33.5,22.3,0.416996944679751,0.008295890625,50.2654824574367,11,11,2,1,0,0.313477534090597,0,1,0,0.0198943678864869,0.0198943678864869,0,0,0,0.0909090909090909,0.0909090909090909,0,0,0,0.00180857889877154,0.00180857889877154,0,0
"NIZOD",2023,340,2023-07-18,"EC, MB",0,0,2,1,0,0,1,1,NA,1,1,NA,NA,1,NA,1,0,0,1,34,NA,0.090792027688745,NA,50.2654824574367,10,10,3,NA,NA,0.424409241789341,1.42440924178934,NA,0.0198943678864869,NA,NA,0.0198943678864869,0.028337721477069,0.0909090909090909,NA,NA,0.0909090909090909,0.129491749253576,0.00180857889877154,NA,NA,0.00180857889877154,0.00257615649791537
"NJLM",2018,98,2018-06-28,NA,NA,NA,0,1,NA,NA,NA,3,NA,11,1,7.2,162.860163162095,3,0,11,0,3,8,21.5,23.0875,0.434352673294508,0.00266702835648148,162.860163162095,NA,NA,NA,NA,NA,NA,3,3,0.0184207110060064,0,0.0184207110060064,0.0184207110060064,0.0184207110060064,0.272727272727273,0,0.272727272727273,3,0.272727272727273,0.00167461009145513,0,0.00167461009145513,0.0184207110060064,0.00167461009145513
"NJLM",2023,98,2023-07-11,"HL VM",0,0,0,0,0,0,3,1,NA,1,1,NA,NA,1,NA,1,0,0,1,23.2,NA,0.0422732707467043,NA,162.860163162095,11,11,5,NA,NA,0.767023423802733,1.76702342380273,NA,0.00614023700200213,NA,NA,0.00614023700200213,0.010849942610238,0.0909090909090909,NA,NA,0.0909090909090909,0.160638493072976,0.000558203363818376,NA,NA,0.000558203363818376,0.000986358419112549
"NJQHM",2018,377,2018-07-20,NA,0,1,36,0,NA,NA,NA,2,NA,11,1,3.3,34.2119439975928,2,0,11,0,2,9,19,17.4333333333333,0.21886297920315,0.0063972681359045,34.2119439975928,NA,NA,NA,NA,NA,NA,2,2,0.0584591159198881,0,0.0584591159198881,0.0584591159198881,0.0584591159198881,0.181818181818182,0,0.181818181818182,2,0.181818181818182,0.00531446508362619,0,0.00531446508362619,0.0584591159198881,0.00531446508362619
"NJQHM",2020,377,2020-07-10,"Gavin, Courtenay, Aiden",0,0,38,0,NA,NA,41,2,NA,11,1,3.5,38.484510006475,2,1,11,0,2,9,19.9,17.7888888888889,0.228436982814965,0.00593581632653061,38.484510006475,11,11,2,1,0,0.313477534090597,2,3,0.0519689610095985,0.0259844805047992,0.0779534415143977,0.0519689610095985,0.0519689610095985,0.181818181818182,0.0909090909090909,0.272727272727273,2,0.181818181818182,0.00472445100087259,0.00236222550043629,0.00708667650130888,0.0519689610095985,0.00472445100087259
"NLDIZ",2018,400,2018-07-21,NA,0,0,1,0,NA,NA,NA,0,NA,11,1,7.2,162.860163162095,2,2,11,0,0,11,23.9,17.9777777777778,0.267216017132714,0.00164076967592593,162.860163162095,NA,NA,NA,NA,NA,NA,2,4,0.0122804740040043,0.0122804740040043,0.0245609480080085,0,0.0122804740040043,0.181818181818182,0.181818181818182,0.363636363636364,0,0.181818181818182,0.00111640672763675,0.00111640672763675,0.0022328134552735,0,0.00111640672763675
"NLDIZ",2020,400,2020-07-22,"Gavin + Ben",0,1,0,0,1,0,9,0,NA,11,1,7.8,191.134497044403,2,3,11,0,0,11,24.5,19.6333333333333,0.307352219476814,0.00160804158448389,191.134497044403,11,11,2,1,0,0.313477534090597,2,5,0.0104638358377314,0.0156957537565972,0.0261595895943286,0,0.0104638358377314,0.181818181818182,0.272727272727273,0.454545454545455,0,0.181818181818182,0.000951257803430132,0.0014268867051452,0.00237814450857533,0,0.000951257803430132
"NLDIZ",2023,400,2023-07-07,"EC, MB",0,1,0,0,0,0,4,2,"near creek",1,1,NA,NA,2,NA,1,0,0,1,25.1,NA,0.0494808696922026,NA,162.860163162095,11,11,3,NA,NA,0.466850165968275,2.46685016596827,NA,0.0122804740040043,NA,NA,0.0122804740040043,0.0151470446674735,0.181818181818182,NA,NA,0.181818181818182,0.224259105997116,0.00111640672763675,NA,NA,0.00111640672763675,0.00137700406067941
"NOLR",2018,277,2018-07-11,NA,NA,NA,3,0,NA,NA,NA,1,"New Orleans loves rum",11,1,3.1,30.1907054009979,1,0,11,0,1,10,10.1,19.88,0.334900060057979,0.0110928199791883,30.1907054009979,NA,NA,NA,NA,NA,NA,1,1,0.0331227769181884,0,0.0331227769181884,0.0331227769181884,0.0331227769181884,0.0909090909090909,0,0.0909090909090909,1,0.0909090909090909,0.00301116153801713,0,0.00301116153801713,0.0331227769181884,0.00301116153801713
"NOLR",2023,277,2023-07-06,"VM, MB",0,0,13,0,2,0,0,2,NA,1,1,NA,NA,2,NA,1,0,0,1,10.2,NA,0.00817128249198705,NA,30.1907054009979,11,11,5,NA,NA,0.767023423802733,2.76702342380273,NA,0.0662455538363768,NA,NA,0.0662455538363768,0.0916514995940198,0.181818181818182,NA,NA,0.181818181818182,0.251547583982067,0.00602232307603426,NA,NA,0.00602232307603426,0.00833195450854726
"NOWZ",2018,87,2018-06-27,NA,NA,NA,7,0,NA,NA,NA,1,NA,11,1,7.6,181.458391671346,1,0,11,0,1,10,37.1,28.02,0.690121512195704,0.00380319425207756,181.458391671346,NA,NA,NA,NA,NA,NA,1,1,0.00551090523171383,0,0.00551090523171383,0.00551090523171383,0.00551090523171383,0.0909090909090909,0,0.0909090909090909,1,0.0909090909090909,0.000500991384701257,0,0.000500991384701257,0.00551090523171383,0.000500991384701257
"NOWZ",2023,87,2023-07-11,"HL VM",0,0,24,1,1,0,2,0,NA,1,1,NA,NA,0,NA,1,0,0,1,37.8,NA,0.112220831178881,NA,181.458391671346,11,11,5,NA,NA,0.767023423802733,0.767023423802733,NA,0,NA,NA,0,0.00422699339908153,0,NA,NA,0,0.0697294021638848,0,NA,NA,0,0.00038427212718923
